Entry,RecordType,Data,SourceFolders
word-edit.officeapps.live.com,5,word-edit.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net,rotation-1
word-telemetry.officeapps.live.com,1,52.108.36.35,rotation-1
word-telemetry.officeapps.live.com,5,pgtbr1-word-telemetry-vip.officeapps.live.com,rotation-1
word-telemetry.officeapps.live.com,5,word-telemetry.wac.trafficmanager.net,rotation-1
word.cloud.microsoft,1,52.108.8.12,rotation-1
word.cloud.microsoft,1,52.108.9.12,rotation-1
word.cloud.microsoft,5,m365homepages.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net,rotation-1
word.cloud.microsoft,5,wac-0003.wac-msedge.net,rotation-1
workspace.google.com,,142.250.198.78,rotation-0
workspace.google.com,1,142.250.198.78,rotation-1
workspace.google.com,1,142.250.204.46,rotation-1
wpad,1,,rotation-2026-02-25
www.104.com.tw,1,104.18.8.226,rotation-2026-02-25
www.104.com.tw,1,104.18.9.226,rotation-2026-02-25
www.104.com.tw,5,www.104.com.tw.cdn.cloudflare.net,rotation-2026-02-25
www.abuseipdb.com,,104.26.12.38,rotation-0
www.abuseipdb.com,,104.26.13.38,rotation-0
www.abuseipdb.com,,172.67.70.74,rotation-0
www.abuseipdb.com,1,104.26.12.38,rotation-1; rotation-2026-02-25
www.abuseipdb.com,1,104.26.13.38,rotation-1; rotation-2026-02-25
www.abuseipdb.com,1,172.67.70.74,rotation-1; rotation-2026-02-25
www.bing.com,,203.69.138.104,rotation-0
www.bing.com,,203.69.138.105,rotation-0
www.bing.com,,203.69.138.114,rotation-0
www.bing.com,,203.69.138.3,rotation-0
www.bing.com,,203.69.138.46,rotation-0
www.bing.com,,203.69.138.91,rotation-0
www.bing.com,,203.69.138.96,rotation-0
www.bing.com,,203.69.138.97,rotation-0
www.bing.com,,203.69.138.99,rotation-0
www.bing.com,,210.71.227.200,rotation-0; rotation-1
www.bing.com,,210.71.227.201,rotation-0; rotation-1
www.bing.com,,210.71.227.203,rotation-0; rotation-1
www.bing.com,,210.71.227.209,rotation-0; rotation-1
www.bing.com,,210.71.227.210,rotation-0; rotation-1
www.bing.com,,210.71.227.211,rotation-0; rotation-1
www.bing.com,,210.71.227.216,rotation-0; rotation-1
www.bing.com,,e86303.dscx.akamaiedge.net,rotation-0
www.bing.com,,www-www.bing.com.trafficmanager.net,rotation-0
www.bing.com,,www.bing.com.edgekey.net,rotation-0
www.bing.com,1,203.69.138.103,rotation-1
www.bing.com,1,203.69.138.104,rotation-1
www.bing.com,1,203.69.138.105,rotation-1
www.bing.com,1,203.69.138.114,rotation-1
www.bing.com,1,203.69.138.136,rotation-1; rotation-2026-02-22-chrome
www.bing.com,1,203.69.138.2,rotation-1
www.bing.com,1,203.69.138.3,rotation-1
www.bing.com,1,203.69.138.46,rotation-1
www.bing.com,1,203.69.138.50,rotation-1
www.bing.com,1,203.69.138.51,rotation-1
www.bing.com,1,203.69.138.53,rotation-1
www.bing.com,1,203.69.138.56,rotation-1
www.bing.com,1,203.69.138.61,rotation-1
www.bing.com,1,203.69.138.89,rotation-1; rotation-2026-02-22-chrome
www.bing.com,1,203.69.138.91,rotation-1
www.bing.com,1,203.69.138.96,rotation-1
www.bing.com,1,203.69.138.97,rotation-1
www.bing.com,1,203.69.138.98,rotation-1
www.bing.com,1,203.69.138.99,rotation-1; rotation-2026-02-22-chrome
www.bing.com,1,210.71.227.200,rotation-2026-02-22-chrome
www.bing.com,1,210.71.227.201,rotation-2026-02-22-chrome
www.bing.com,1,210.71.227.202,rotation-2026-02-22-chrome
www.bing.com,1,210.71.227.209,rotation-2026-02-22-chrome
www.bing.com,1,210.71.227.211,rotation-2026-02-22-chrome
www.bing.com,1,210.71.227.216,rotation-2026-02-22-chrome
www.bing.com,1,210.71.227.218,rotation-2026-02-22-chrome
www.bing.com,1,23.45.207.66,rotation-2026-02-13
www.bing.com,1,23.45.207.67,rotation-2026-02-13
www.bing.com,1,23.45.207.68,rotation-2026-02-13
www.bing.com,1,23.45.207.69,rotation-2026-02-13
www.bing.com,1,23.45.207.71,rotation-2026-02-13
www.bing.com,1,23.45.207.72,rotation-2026-02-13
www.bing.com,1,23.45.207.90,rotation-2026-02-13
www.bing.com,1,23.45.207.91,rotation-2026-02-13
www.bing.com,1,23.45.207.92,rotation-2026-02-13
www.bing.com,1,23.55.39.11,rotation-2026-02-13
www.bing.com,1,23.55.39.12,rotation-2026-02-13
www.bing.com,1,23.55.39.13,rotation-2026-02-13
www.bing.com,1,23.55.39.14,rotation-2026-02-13
www.bing.com,1,23.55.39.15,rotation-2026-02-13
www.bing.com,1,23.55.39.17,rotation-2026-02-13
www.bing.com,1,23.55.39.18,rotation-2026-02-13
www.bing.com,1,23.55.39.19,rotation-2026-02-13
www.bing.com,1,23.55.39.4,rotation-2026-02-13
www.bing.com,5,e86303.dscx.akamaiedge.net,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome
www.bing.com,5,www-www.bing.com.trafficmanager.net,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome
www.bing.com,5,www.bing.com.edgekey.net,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome
www.canva.com,1,104.16.102.112,rotation-2026-02-25
www.canva.com,1,104.16.103.112,rotation-2026-02-25
www.canva.com,5,www.canva.com.cdn.cloudflare.net,rotation-2026-02-25
www.cna.com.tw,1,34.160.71.205,rotation-2026-02-25
www.credly.com,1,13.58.14.79,rotation-2026-02-25
www.credly.com,1,3.141.205.213,rotation-2026-02-25
www.credly.com,1,3.147.12.188,rotation-2026-02-25
www.credly.com,5,credly.production.faethm.ai,rotation-2026-02-25
www.douyin.com,1,47.246.38.174,rotation-2026-02-25
www.douyin.com,1,47.246.38.175,rotation-2026-02-25
www.douyin.com,1,47.246.38.176,rotation-2026-02-25
www.douyin.com,1,47.246.38.177,rotation-2026-02-25
www.douyin.com,1,47.246.38.178,rotation-2026-02-25
www.douyin.com,1,47.246.38.181,rotation-2026-02-25
www.douyin.com,1,47.246.38.219,rotation-2026-02-25
www.douyin.com,1,47.246.38.220,rotation-2026-02-25
www.douyin.com,5,www.douyin.com.bytedns1.com,rotation-2026-02-25
www.douyin.com,5,www.douyin.com.queniuyk.com,rotation-2026-02-25
www.douyin.com,5,www.douyin.com.w.kunluncan.com,rotation-2026-02-25
www.eccexam.com,1,104.16.105.80,rotation-2026-02-13; rotation-2026-02-22-chrome
www.eccexam.com,1,104.16.106.80,rotation-2026-02-13; rotation-2026-02-22-chrome
www.eccouncil.org,1,104.18.8.180,rotation-2026-02-13
www.eccouncil.org,1,104.18.9.180,rotation-2026-02-13
www.facebook.com,1,157.240.15.35,rotation-2026-02-13
www.facebook.com,1,157.240.211.35,rotation-2026-02-25
www.facebook.com,1,163.70.159.35,rotation-2026-02-25
www.facebook.com,1,31.13.87.36,rotation-2026-02-25
www.facebook.com,5,star-mini.c10r.facebook.com,rotation-2026-02-13; rotation-2026-02-25
www.fbsbx.com,1,31.13.87.1,rotation-2026-02-25
www.fbsbx.com,5,star.c10r.facebook.com,rotation-2026-02-25
www.ffmpeg.org,1,79.124.17.100,rotation-2026-02-13
www.filescan.io,1,104.26.14.230,rotation-2026-02-25
www.filescan.io,1,104.26.15.230,rotation-2026-02-25
www.filescan.io,1,172.67.70.67,rotation-2026-02-25
www.ghtinc.com,1,104.21.40.2,rotation-2026-02-25
www.ghtinc.com,1,172.67.172.215,rotation-2026-02-25
www.giac.org,1,45.60.31.34,rotation-2026-02-25
www.google-analytics.com,,142.250.204.46,rotation-0
www.google-analytics.com,,142.250.66.78,rotation-0; rotation-1
www.google-analytics.com,1,142.250.196.206,rotation-2026-02-25
www.google-analytics.com,1,142.250.198.78,rotation-0; rotation-1; rotation-2026-02-25
www.google-analytics.com,1,142.250.204.46,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome; rotation-2026-02-25
www.google-analytics.com,1,142.250.4.100,rotation-2026-02-13
www.google-analytics.com,1,142.250.4.101,rotation-2026-02-13
www.google-analytics.com,1,142.250.4.102,rotation-2026-02-13
www.google-analytics.com,1,142.250.4.113,rotation-2026-02-13
www.google-analytics.com,1,142.250.4.138,rotation-2026-02-13
www.google-analytics.com,1,142.250.4.139,rotation-2026-02-13
www.google-analytics.com,1,142.250.77.14,rotation-2026-02-25
www.google-analytics.com,1,216.239.32.178,rotation-1; rotation-2026-02-13; rotation-2026-02-25
www.google-analytics.com,1,216.239.34.178,rotation-1; rotation-2026-02-13; rotation-2026-02-25
www.google-analytics.com,1,216.239.36.178,rotation-1; rotation-2026-02-13; rotation-2026-02-25
www.google-analytics.com,1,216.239.38.178,rotation-1; rotation-2026-02-13; rotation-2026-02-25
www.google-analytics.com,1,74.125.130.100,rotation-2026-02-13
www.google-analytics.com,1,74.125.130.101,rotation-2026-02-13
www.google-analytics.com,1,74.125.130.102,rotation-2026-02-13
www.google-analytics.com,1,74.125.130.113,rotation-2026-02-13
www.google-analytics.com,1,74.125.130.138,rotation-2026-02-13
www.google-analytics.com,1,74.125.130.139,rotation-2026-02-13
www.google-analytics.com,1,74.125.68.100,rotation-2026-02-13
www.google-analytics.com,1,74.125.68.101,rotation-2026-02-13
www.google-analytics.com,1,74.125.68.102,rotation-2026-02-13
www.google-analytics.com,1,74.125.68.113,rotation-2026-02-13
www.google-analytics.com,1,74.125.68.138,rotation-2026-02-13
www.google-analytics.com,1,74.125.68.139,rotation-2026-02-13
www.google-analytics.com,5,www-alv.google-analytics.com,rotation-1; rotation-2026-02-13; rotation-2026-02-25
www.google.com,,142.250.196.196,rotation-0
www.google.com,,142.250.204.36,rotation-0
www.google.com,1,142.250.196.196,rotation-1; rotation-2026-02-22-chrome; rotation-2026-02-25
www.google.com,1,142.250.198.68,rotation-1; rotation-2026-02-25; rotation-2026-03-08-claude
www.google.com,1,142.250.204.36,rotation-1; rotation-2026-02-22-chrome
www.google.com,1,142.250.66.68,rotation-2026-02-22-chrome; rotation-2026-02-25
www.google.com,1,142.250.77.4,rotation-0; rotation-2026-02-25
www.google.com,1,142.251.10.103,rotation-2026-02-13
www.google.com,1,142.251.10.104,rotation-2026-02-13
www.google.com,1,142.251.10.105,rotation-2026-02-13
www.google.com,1,142.251.10.106,rotation-2026-02-13
www.google.com,1,142.251.10.147,rotation-2026-02-13
www.google.com,1,142.251.10.99,rotation-2026-02-13
www.google.com,1,142.251.150.119,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome
www.google.com,1,142.251.151.119,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome
www.google.com,1,142.251.152.119,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome
www.google.com,1,142.251.153.119,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome
www.google.com,1,142.251.154.119,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome
www.google.com,1,142.251.155.119,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome
www.google.com,1,142.251.156.119,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome
www.google.com,1,142.251.157.119,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome
www.google.com,1,172.217.194.103,rotation-2026-02-13
www.google.com,1,172.217.194.104,rotation-2026-02-13
www.google.com,1,172.217.194.105,rotation-2026-02-13
www.google.com,1,172.217.194.106,rotation-2026-02-13
www.google.com,1,172.217.194.147,rotation-2026-02-13
www.google.com,1,172.217.194.99,rotation-2026-02-13
www.google.com,1,172.217.70.103,rotation-2026-02-13
www.google.com,1,172.217.70.104,rotation-2026-02-13
www.google.com,1,172.217.70.105,rotation-2026-02-13
www.google.com,1,172.217.70.106,rotation-2026-02-13
www.google.com,1,172.217.70.147,rotation-2026-02-13
www.google.com,1,172.217.70.99,rotation-2026-02-13
www.google.com,1,74.125.24.103,rotation-2026-02-13
www.google.com,1,74.125.24.104,rotation-2026-02-13
www.google.com,1,74.125.24.105,rotation-2026-02-13
www.google.com,1,74.125.24.106,rotation-2026-02-13
www.google.com,1,74.125.24.147,rotation-2026-02-13
www.google.com,1,74.125.24.99,rotation-2026-02-13
www.google.com.tw,1,142.250.196.195,rotation-2026-02-25
www.google.com.tw,1,142.250.198.67,rotation-1; rotation-2026-02-22-chrome; rotation-2026-02-25
www.googleadservices.com,1,142.250.196.194,rotation-2026-02-25
www.googleadservices.com,1,142.250.198.66,rotation-2026-02-13; rotation-2026-02-22-chrome; rotation-2026-02-25
www.googleadservices.com,1,142.250.204.34,rotation-2026-02-22-chrome; rotation-2026-02-25
www.googleadservices.com,1,142.250.66.66,rotation-2026-02-25
www.googleadservices.com,1,142.250.77.2,rotation-2026-02-25
www.googleadservices.com,1,172.253.118.154,rotation-2026-02-13
www.googleadservices.com,1,172.253.118.155,rotation-2026-02-13
www.googleadservices.com,1,172.253.118.156,rotation-2026-02-13
www.googleadservices.com,1,172.253.118.157,rotation-2026-02-13
www.googleapis.com,1,142.250.196.202,rotation-2026-02-22-chrome; rotation-2026-02-25
www.googleapis.com,1,142.250.198.74,rotation-2026-02-22-chrome; rotation-2026-02-25
www.googleapis.com,1,142.250.204.42,rotation-2026-02-22-chrome; rotation-2026-02-25
www.googleapis.com,1,142.250.66.74,rotation-2026-02-22-chrome; rotation-2026-02-25
www.googleapis.com,1,142.250.77.10,rotation-2026-02-25
www.googletagmanager.com,,142.250.196.200,rotation-0
www.googletagmanager.com,1,142.250.196.200,rotation-1; rotation-2026-02-22-chrome
www.googletagmanager.com,1,142.250.198.72,rotation-1; rotation-2026-02-13; rotation-2026-02-25
www.googletagmanager.com,1,142.250.204.40,rotation-1; rotation-2026-02-13; rotation-2026-02-25
www.googletagmanager.com,1,142.250.66.72,rotation-2026-02-22-chrome; rotation-2026-02-25
www.googletagmanager.com,1,142.250.77.8,rotation-2026-02-25
www.googletagmanager.com,1,142.251.12.97,rotation-2026-02-13
www.googletagmanager.com,1,74.125.200.97,rotation-2026-02-13
www.googletagmanager.com,1,74.125.24.97,rotation-2026-02-13
www.googletagmanager.com,1,74.125.68.97,rotation-2026-02-13
www.gstatic.com,,142.250.204.35,rotation-0
www.gstatic.com,1,142.250.196.195,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome; rotation-2026-02-25
www.gstatic.com,1,142.250.198.67,rotation-1; rotation-2026-02-22-chrome; rotation-2026-02-25
www.gstatic.com,1,142.250.204.35,rotation-1; rotation-2026-02-22-chrome; rotation-2026-02-25
www.gstatic.com,1,142.250.4.94,rotation-2026-02-13
www.gstatic.com,1,142.250.66.67,rotation-1; rotation-2026-02-13; rotation-2026-02-25
www.gstatic.com,1,142.250.77.3,rotation-2026-02-13; rotation-2026-02-22-chrome; rotation-2026-02-25
www.gstatic.com,1,142.251.12.94,rotation-2026-02-13
www.gstatic.com,1,172.253.118.94,rotation-2026-02-13
www.gstatic.com,1,74.125.24.94,rotation-2026-02-13
www.gyan.dev,1,208.94.117.187,rotation-2026-02-13
www.gyan.dev,5,gyan.nfshost.com,rotation-2026-02-13
www.lib.nthu.edu.tw,1,140.114.72.45,rotation-2026-02-25
www.line.me,1,13.35.202.104,rotation-2026-02-13
www.line.me,1,13.35.202.19,rotation-2026-02-13
www.line.me,1,13.35.202.28,rotation-2026-02-13
www.line.me,1,13.35.202.54,rotation-2026-02-13
www.line.me,5,d2ujkq0fw861g9.cloudfront.net,rotation-2026-02-13
www.microsoft365.com,1,13.107.9.156,rotation-2026-02-25
www.microsoft365.com,5,b-0004.b-dc-msedge.net,rotation-2026-02-25
www.microsoft365.com,5,home-office365-com.b-0004.b-msedge.net,rotation-2026-02-25
www.microsoft365.com,5,home-portal.office.com,rotation-2026-02-25
www.msftconnecttest.com,,203.69.81.51,rotation-0
www.msftconnecttest.com,,203.69.81.58,rotation-0
www.msftconnecttest.com,,a1961.g2.akamai.net,rotation-0
www.msftconnecttest.com,,ncsi-geo.trafficmanager.net,rotation-0
www.msftconnecttest.com,,www.msftncsi.com.edgesuite.net,rotation-0
www.msftconnecttest.com,1,203.69.81.51,rotation-0; rotation-1; rotation-2026-02-22-chrome
www.msftconnecttest.com,1,203.69.81.58,rotation-0; rotation-1; rotation-2026-02-22-chrome
www.msftconnecttest.com,5,a1961.g2.akamai.net,rotation-0; rotation-1; rotation-2026-02-22-chrome
www.msftconnecttest.com,5,ncsi-geo.trafficmanager.net,rotation-0; rotation-1; rotation-2026-02-22-chrome
www.msftconnecttest.com,5,www.msftncsi.com.edgesuite.net,rotation-0; rotation-1; rotation-2026-02-22-chrome
www.msftncsi.com,1,203.69.81.51,rotation-1; rotation-2026-02-22-chrome
www.msftncsi.com,1,203.69.81.58,rotation-1; rotation-2026-02-22-chrome
www.msftncsi.com,1,23.53.118.114,rotation-2026-02-13
www.msftncsi.com,1,23.53.118.82,rotation-2026-02-13
www.msftncsi.com,1,23.53.118.93,rotation-2026-02-13
www.msftncsi.com,1,23.53.118.96,rotation-2026-02-13
www.msftncsi.com,5,a1961.g2.akamai.net,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome
www.msftncsi.com,5,www.msftncsi.com.edgesuite.net,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome
www.msi.com,1,203.69.138.18,rotation-2026-02-25
www.msi.com,1,203.69.138.48,rotation-2026-02-25
www.msi.com,5,e314308.dscb.akamaiedge.net,rotation-2026-02-25
www.msi.com,5,web-star-dual.msi.edgekey.net,rotation-2026-02-25
www.nthu.edu.tw,1,140.114.69.135,rotation-2026-02-13; rotation-2026-02-25
www.office.com,1,13.107.6.156,rotation-1
www.office.com,5,b-0004.b-msedge.net,rotation-1
www.office.com,5,home-office365-com.b-0004.b-msedge.net,rotation-1
www.office.com,5,home-portal.office.com,rotation-1
www.ossec.net,1,51.79.17.166,rotation-2026-02-25
www.softnext-inc.com,1,203.67.131.232,rotation-2026-02-25
www.softnext.com.tw,1,203.67.131.232,rotation-2026-02-25
www.sphinxtec.com,1,211.72.207.198,rotation-2026-02-25
www.uuu.com.tw,1,122.146.41.56,rotation-2026-02-13
www.virustotal.com,,34.54.88.138,rotation-0
www.virustotal.com,1,34.54.88.138,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome; rotation-2026-02-25
www.vscode-unpkg.net,1,13.107.213.73,rotation-1; rotation-2026-02-25
www.vscode-unpkg.net,1,13.107.246.73,rotation-1; rotation-2026-02-25
www.vscode-unpkg.net,5,mr-z01.tm-azurefd.net,rotation-1; rotation-2026-02-25
www.vscode-unpkg.net,5,part-0045.t-0009.t-msedge.net,rotation-1; rotation-2026-02-25
www.vscode-unpkg.net,5,shed.dual-low.part-0045.t-0009.t-msedge.net,rotation-1; rotation-2026-02-25
www.vscode-unpkg.net,5,vscode-unpkg-gvgaavacadd3anb4.z01.azurefd.net,rotation-1; rotation-2026-02-25
www.wireshark.org,1,104.26.10.240,rotation-1
www.wireshark.org,1,104.26.11.240,rotation-1
www.wireshark.org,1,172.67.75.39,rotation-1
www.youtube.com,1,142.250.196.206,rotation-2026-02-13; rotation-2026-02-22-chrome; rotation-2026-02-25
www.youtube.com,1,142.250.198.78,rotation-2026-02-13; rotation-2026-02-22-chrome; rotation-2026-02-25
www.youtube.com,1,142.250.204.46,rotation-2026-02-13; rotation-2026-02-22-chrome; rotation-2026-02-25
www.youtube.com,1,142.250.66.78,rotation-2026-02-13; rotation-2026-02-22-chrome; rotation-2026-02-25
www.youtube.com,1,142.250.77.14,rotation-2026-02-13; rotation-2026-02-22-chrome; rotation-2026-02-25
www.youtube.com,5,youtube-ui.l.google.com,rotation-2026-02-13; rotation-2026-02-22-chrome; rotation-2026-02-25
www.yubico.com,1,151.101.130.114,rotation-2026-02-25
www.yubico.com,1,151.101.194.114,rotation-2026-02-25
www.yubico.com,1,151.101.2.114,rotation-2026-02-25
www.yubico.com,1,151.101.66.114,rotation-2026-02-25
x.bidswitch.net,1,35.213.7.90,rotation-2026-02-25
x.bidswitch.net,5,user-data-apac-jp.bidswitch.net,rotation-2026-02-25
x.com,1,162.159.140.229,rotation-2026-02-25
xpaywalletcdn-prod.azureedge.net,1,13.107.213.59,rotation-2026-02-13
xpaywalletcdn-prod.azureedge.net,1,13.107.213.73,rotation-2026-02-25
xpaywalletcdn-prod.azureedge.net,1,13.107.246.59,rotation-2026-02-13
xpaywalletcdn-prod.azureedge.net,1,13.107.246.73,rotation-2026-02-25
xpaywalletcdn-prod.azureedge.net,5,mr-afd-azuredge-reserved-p01.tm-azurefd.net,rotation-2026-02-13; rotation-2026-02-25
xpaywalletcdn-prod.azureedge.net,5,part-0031.t-0009.t-msedge.net,rotation-2026-02-13
xpaywalletcdn-prod.azureedge.net,5,part-0045.t-0009.t-msedge.net,rotation-2026-02-25
xpaywalletcdn-prod.azureedge.net,5,reserved-p01.afd.azureedge.net,rotation-2026-02-13; rotation-2026-02-25
xpaywalletcdn-prod.azureedge.net,5,shed.dual-low.part-0031.t-0009.t-msedge.net,rotation-2026-02-13
xpaywalletcdn-prod.azureedge.net,5,shed.dual-low.part-0045.t-0009.t-msedge.net,rotation-2026-02-25
xpaywalletcdn-prod.azureedge.net,5,xpaywalletcdn-prod.afd.azureedge.net,rotation-2026-02-13; rotation-2026-02-25
ydnaandy123.github.io,1,185.199.108.153,rotation-1; rotation-2026-02-13; rotation-2026-02-25
ydnaandy123.github.io,1,185.199.109.153,rotation-1; rotation-2026-02-13; rotation-2026-02-25
ydnaandy123.github.io,1,185.199.110.153,rotation-1; rotation-2026-02-13; rotation-2026-02-25
ydnaandy123.github.io,1,185.199.111.153,rotation-1; rotation-2026-02-13; rotation-2026-02-25
youtube.googleapis.com,1,142.250.196.202,rotation-1
youtube.googleapis.com,1,142.250.198.74,rotation-1
youtube.googleapis.com,1,142.250.204.42,rotation-1
youtube.googleapis.com,1,142.250.77.10,rotation-1
yt3.ggpht.com,1,142.250.196.193,rotation-2026-02-25
yt3.ggpht.com,1,142.250.198.65,rotation-2026-02-25
